,labels,source,path
783,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-01-01-01-14.wav
784,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-01-01-01-01-14.wav
785,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-01-01-02-02-14.wav
786,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-01-01-02-14.wav
787,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-01-02-02-14.wav
788,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-01-02-01-14.wav
789,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-02-02-02-14.wav
790,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-02-02-01-14.wav
791,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-01-01-01-02-14.wav
792,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-01-02-01-14.wav
793,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-02-02-02-14.wav
794,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-01-01-01-14.wav
795,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-01-01-01-14.wav
796,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-01-02-02-14.wav
797,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-01-01-02-14.wav
798,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-02-02-01-14.wav
799,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-01-02-02-14.wav
800,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-01-01-02-14.wav
801,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-02-01-02-14.wav
802,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-03-02-01-01-14.wav
803,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-01-02-01-14.wav
804,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-01-02-01-14.wav
805,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-02-02-02-14.wav
806,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-02-01-01-14.wav
807,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-01-01-01-14.wav
808,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-01-02-02-14.wav
809,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-02-02-01-14.wav
810,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-02-01-02-14.wav
811,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-02-02-02-14.wav
812,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-05-01-01-02-14.wav
813,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-02-02-01-14.wav
814,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-02-01-01-14.wav
815,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-04-02-01-02-14.wav
816,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-02-02-01-14.wav
817,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-02-01-01-14.wav
818,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-01-02-02-14.wav
819,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-01-01-02-14.wav
820,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-02-02-02-14.wav
821,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-01-01-02-14.wav
822,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-01-01-01-14.wav
823,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-01-02-02-14.wav
824,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-01-02-01-14.wav
825,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-01-01-01-14.wav
826,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-02-01-01-14.wav
827,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-06-02-01-02-14.wav
828,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-01-02-01-14.wav
829,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-02-02-02-14.wav
830,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-01-01-02-14.wav
831,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-02-01-02-14.wav
832,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-01-01-01-14.wav
833,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-02-01-01-14.wav
834,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-01-02-02-14.wav
835,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-01-02-01-14.wav
836,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-02-01-02-14.wav
837,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-02-02-02-14.wav
838,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-08-02-02-01-14.wav
839,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-07-02-02-01-14.wav
840,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-01-01-01-15.wav
841,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-02-01-02-15.wav
842,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-01-02-02-15.wav
843,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-01-01-02-15.wav
844,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-02-02-01-15.wav
845,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-02-02-02-15.wav
846,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-01-01-02-15.wav
847,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-01-02-01-15.wav
848,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-01-01-01-02-15.wav
849,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-01-01-02-02-15.wav
850,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-02-01-01-15.wav
851,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-01-01-01-01-15.wav
852,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-01-01-02-01-15.wav
853,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-02-01-01-01-15.wav
854,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-01-02-01-15.wav
855,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-01-02-02-15.wav
856,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-01-02-01-15.wav
857,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-02-02-01-15.wav
858,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-02-01-01-15.wav
859,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-02-02-02-15.wav
860,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-01-02-02-15.wav
861,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-02-01-02-15.wav
862,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-02-01-01-15.wav
863,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-02-02-01-15.wav
864,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-01-01-01-15.wav
865,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-01-01-02-15.wav
866,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-03-02-01-02-15.wav
867,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-01-01-02-15.wav
868,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-01-01-01-15.wav
869,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-01-02-02-15.wav
870,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-01-02-01-15.wav
871,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-02-02-02-15.wav
872,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-01-01-01-15.wav
873,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-01-02-01-15.wav
874,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-02-01-01-15.wav
875,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-04-02-02-02-15.wav
876,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-01-01-02-15.wav
877,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-02-02-01-15.wav
878,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-05-02-01-02-15.wav
879,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-02-01-01-15.wav
880,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-01-01-02-15.wav
881,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-02-02-01-15.wav
882,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-02-01-02-15.wav
883,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-01-01-01-15.wav
884,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-01-02-01-15.wav
885,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-02-01-01-15.wav
886,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-01-02-02-15.wav
887,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-02-01-02-15.wav
888,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-01-02-02-15.wav
889,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-06-02-02-02-15.wav
890,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-02-01-02-15.wav
891,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-01-01-02-15.wav
892,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-02-02-02-15.wav
893,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-01-02-01-15.wav
894,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-02-02-01-15.wav
895,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-02-01-01-15.wav
896,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-02-02-02-15.wav
897,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-01-01-01-15.wav
898,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-08-01-02-02-15.wav
899,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_15/03-01-07-02-02-01-15.wav
900,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-01-01-01-01-16.wav
901,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-01-01-01-02-16.wav
902,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-01-01-01-16.wav
903,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-02-02-01-16.wav
904,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-02-01-01-16.wav
905,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-01-01-02-16.wav
906,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-01-02-02-16.wav
907,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-02-01-02-16.wav
908,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-01-01-02-01-16.wav
909,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-01-01-02-02-16.wav
910,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-01-01-02-16.wav
911,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-01-02-01-16.wav
912,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-02-02-02-16.wav
913,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-02-01-01-01-16.wav
914,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-01-02-02-16.wav
915,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-01-02-02-16.wav
916,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-02-02-02-16.wav
917,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-01-02-01-16.wav
918,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-02-01-01-16.wav
919,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-01-01-01-16.wav
920,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-02-01-02-16.wav
921,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-02-02-01-16.wav
922,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-02-01-01-16.wav
923,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-01-02-01-16.wav
924,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-02-02-02-16.wav
925,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-02-02-01-16.wav
926,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-03-02-01-02-16.wav
927,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-04-01-01-02-16.wav
928,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-01-01-01-16.wav
929,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-02-02-02-16.wav
930,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-02-01-02-16.wav
931,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-01-02-01-16.wav
932,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-01-02-01-16.wav
933,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-02-01-01-16.wav
934,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-01-01-02-16.wav
935,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-01-01-02-16.wav
936,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-02-02-01-16.wav
937,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-01-02-02-16.wav
938,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-01-02-02-16.wav
939,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-05-01-01-01-16.wav
940,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-01-02-01-16.wav
941,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-02-02-01-16.wav
942,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-02-01-02-16.wav
943,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-02-02-01-16.wav
944,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-02-02-02-16.wav
945,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-02-01-01-16.wav
946,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-02-01-02-16.wav
947,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-01-01-01-16.wav
948,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-02-02-02-16.wav
949,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-01-01-02-16.wav
950,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-06-02-01-01-16.wav
951,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-07-01-02-02-16.wav
952,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-02-01-01-16.wav
953,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-01-01-01-16.wav
954,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-02-02-02-16.wav
955,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-01-02-02-16.wav
956,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-02-02-01-16.wav
957,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-02-01-02-16.wav
958,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-01-01-02-16.wav
959,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_16/03-01-08-01-02-01-16.wav
960,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-02-01-01-17.wav
961,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-01-02-01-17.wav
962,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-01-01-01-01-17.wav
963,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-01-01-02-02-17.wav
964,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-01-01-02-01-17.wav
965,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-01-01-01-17.wav
966,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-01-02-02-17.wav
967,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-01-01-02-17.wav
968,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-01-01-01-02-17.wav
969,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-01-01-01-17.wav
970,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-02-01-02-17.wav
971,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-02-01-01-17.wav
972,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-01-02-02-17.wav
973,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-01-01-01-17.wav
974,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-02-02-02-17.wav
975,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-02-02-02-17.wav
976,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-01-01-02-17.wav
977,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-02-02-02-01-17.wav
978,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-02-02-01-17.wav
979,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-02-01-02-17.wav
980,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-01-01-02-17.wav
981,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-03-01-02-01-17.wav
982,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-01-02-02-17.wav
983,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-01-02-01-17.wav
984,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-02-01-01-17.wav
985,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-02-02-01-17.wav
986,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-01-02-02-17.wav
987,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-01-01-01-17.wav
988,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-02-01-02-17.wav
989,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-02-01-01-17.wav
990,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-01-01-02-17.wav
991,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-01-02-01-17.wav
992,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-02-02-01-17.wav
993,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-02-01-02-17.wav
994,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-04-02-02-02-17.wav
995,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-02-01-01-17.wav
996,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-01-02-02-17.wav
997,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-01-02-01-17.wav
998,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-02-02-01-17.wav
999,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-02-01-02-17.wav
1000,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-05-02-02-02-17.wav
1001,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-01-02-01-17.wav
1002,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-01-01-02-17.wav
1003,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-01-01-01-17.wav
1004,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-01-02-02-17.wav
1005,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-01-01-02-17.wav
1006,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-02-02-02-17.wav
1007,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-06-01-01-01-17.wav
1008,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-02-01-01-17.wav
1009,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-02-01-02-17.wav
1010,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-02-02-02-17.wav
1011,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-01-01-01-17.wav
1012,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-01-02-01-17.wav
1013,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-01-01-02-17.wav
1014,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-02-02-02-17.wav
1015,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-02-02-01-17.wav
1016,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-01-02-02-17.wav
1017,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-02-02-01-17.wav
1018,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-08-02-01-02-17.wav
1019,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_17/03-01-07-02-01-01-17.wav
1020,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-01-01-02-02-18.wav
1021,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-01-01-01-02-18.wav
1022,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-01-01-01-18.wav
1023,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-01-01-01-01-18.wav
1024,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-01-01-02-01-18.wav
1025,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-01-02-01-18.wav
1026,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-02-01-02-18.wav
1027,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-03-01-01-01-18.wav
1028,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-01-01-02-18.wav
1029,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-02-02-02-18.wav
1030,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-03-01-02-02-18.wav
1031,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-03-02-01-02-18.wav
1032,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-03-01-01-02-18.wav
1033,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-02-01-01-18.wav
1034,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-02-02-01-18.wav
1035,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-02-01-02-02-18.wav
1036,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-03-02-01-01-18.wav
1037,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-03-01-02-01-18.wav
1038,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-03-02-02-01-18.wav
1039,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-05-01-01-01-18.wav
1040,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-04-01-01-02-18.wav
1041,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-04-01-01-01-18.wav
1042,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_18/03-01-04-02-01-02-18.wav
